Entity,Code,Year,"School life expectancy, primary to tertiary, both sexes (years) (years)"
Cameroon,CMR,2003,8.22929954528809
Cameroon,CMR,2004,8.25430011749268
Cameroon,CMR,2005,8.21597957611084
Cameroon,CMR,2006,7.9989800453186
Cameroon,CMR,2007,8.75953960418701
Cameroon,CMR,2008,9.20053005218506
Cameroon,CMR,2009,9.6693696975708
Cameroon,CMR,2011,10.414999961853
Canada,CAN,1976,13.705530166626
Canada,CAN,1986,15.6038999557495
Canada,CAN,1989,16.2894096374512
Canada,CAN,1990,16.6703701019287
Canada,CAN,1991,17.0225601196289
Canada,CAN,1992,17.1589698791504
Canada,CAN,1993,16.7500305175781
Canada,CAN,1994,16.8692893981934
Canada,CAN,1995,16.8533496856689
Canada,CAN,1996,16.8697109222412
Canada,CAN,1998,16.0365009307861
Canada,CAN,1999,15.8941602706909
Canada,CAN,2000,15.8143701553345
Cape Verde,CPV,2000,11.2792196273804
Cape Verde,CPV,2001,10.9870700836182
Cape Verde,CPV,2002,11.3440103530884
Cape Verde,CPV,2003,11.258620262146
Cape Verde,CPV,2004,11.1085996627808
Cape Verde,CPV,2005,11.2089700698853
Cape Verde,CPV,2006,11.9072103500366
Cape Verde,CPV,2007,11.9007902145386
Cape Verde,CPV,2008,12.1942300796509
Cape Verde,CPV,2009,12.3674697875977
Cape Verde,CPV,2010,12.7360000610352
Cape Verde,CPV,2011,13.126859664917
Cape Verde,CPV,2012,13.1909704208374
Cape Verde,CPV,2013,13.6068296432495
Cape Verde,CPV,2014,13.4958801269531
Central African Republic,CAF,1971,4.31485986709595
Central African Republic,CAF,1974,4.54127979278564
Central African Republic,CAF,1975,4.77458000183105
Central African Republic,CAF,1976,4.85286998748779
Central African Republic,CAF,1977,5.22442007064819
Central African Republic,CAF,1978,5.36115980148315
Central African Republic,CAF,1979,5.0444598197937
Central African Republic,CAF,1980,5.09809017181396
Central African Republic,CAF,1981,5.26681995391846
Central African Republic,CAF,1982,5.61968994140625
Central African Republic,CAF,1983,5.56528997421265
Central African Republic,CAF,1985,5.75017023086548
Central African Republic,CAF,1986,5.86347007751465
Central African Republic,CAF,1987,4.9720401763916
Central African Republic,CAF,1988,5.03345012664795
Central African Republic,CAF,1989,4.98274993896484
Central African Republic,CAF,1990,5.2296199798584
Central African Republic,CAF,1991,4.88735008239746
Central African Republic,CAF,1992,4.1566801071167
Central African Republic,CAF,2009,6.5831298828125
Central African Republic,CAF,2011,7.09453010559082
Central African Republic,CAF,2012,7.09897994995117
Chad,TCD,1971,2.0760600566864
Chad,TCD,1972,2.04993009567261
Chad,TCD,1974,2.10968995094299
Chad,TCD,1975,2.18226003646851
Chad,TCD,1976,2.2052800655365
Chad,TCD,1977,2.35018992424011
Chad,TCD,1985,2.53703999519348
Chad,TCD,1989,3.10413002967834
Chad,TCD,1996,3.65507006645203
Chad,TCD,1997,3.98741006851196
Chad,TCD,1998,4.49117994308472
Chad,TCD,2000,4.86014986038208
Chad,TCD,2001,5.14449977874756
Chad,TCD,2002,5.42616987228394
Chad,TCD,2003,5.56754016876221
Chad,TCD,2004,5.6451997756958
Chad,TCD,2005,5.48228979110718
Chad,TCD,2008,6.25805997848511
Chad,TCD,2009,6.66695022583008
Chad,TCD,2010,6.66267013549805
Chad,TCD,2011,7.30026006698608
Chile,CHL,1970,10.6210603713989
Chile,CHL,1971,11.5009098052979
Chile,CHL,1972,11.8983001708984
Chile,CHL,1973,12.1515197753906
Chile,CHL,1974,12.0841503143311
Chile,CHL,1975,11.8362703323364
Chile,CHL,1976,11.4386701583862
Chile,CHL,1977,11.4274396896362
Chile,CHL,1978,11.4401397705078
Chile,CHL,1979,11.5374898910522
Chile,CHL,1980,11.4540395736694
Chile,CHL,1982,11.3423004150391
Chile,CHL,1983,11.6217699050903
Chile,CHL,1984,11.6311101913452
Chile,CHL,1985,11.9020004272461
Chile,CHL,1986,12.0094900131226
Chile,CHL,1988,12.1668796539307
Chile,CHL,1991,13.2259397506714
Chile,CHL,1992,13.1967601776123
Chile,CHL,1993,12.1276903152466
Chile,CHL,1998,12.9425201416016
Chile,CHL,1999,13.4679298400879
Chile,CHL,2000,13.6890897750854
Chile,CHL,2002,14.0451097488403
Chile,CHL,2003,14.2519397735596
Chile,CHL,2004,14.5862398147583
Chile,CHL,2005,14.902250289917
Chile,CHL,2006,14.82310962677
Chile,CHL,2007,15.2201404571533
Chile,CHL,2008,15.3101596832275
Chile,CHL,2009,15.2476997375488
Chile,CHL,2010,15.4165802001953
Chile,CHL,2011,15.5459699630737
Chile,CHL,2012,15.5721502304077
Chile,CHL,2013,16.2116203308105
Chile,CHL,2014,16.335599899292
China,CHN,1970,6.59240007400513
China,CHN,1973,7.95507001876831
China,CHN,1974,8.0090799331665
China,CHN,1975,8.16164016723633
China,CHN,1976,8.48859977722168
China,CHN,1977,8.85097980499268
China,CHN,1978,8.93478965759277
China,CHN,1979,8.6271800994873
China,CHN,1980,8.2534704208374
China,CHN,1981,8.10280990600586
China,CHN,1984,7.57984018325806
China,CHN,1985,7.94251012802124
China,CHN,1986,8.31482028961182
China,CHN,1987,8.49882030487061
China,CHN,1988,8.69239044189453
China,CHN,1989,8.75104999542236
China,CHN,1990,8.77394008636475
China,CHN,1991,8.81093978881836
China,CHN,1992,8.90347003936768
China,CHN,1993,8.93959999084473
China,CHN,1994,8.9301700592041
China,CHN,1995,9.0673303604126
China,CHN,1996,9.191969871521
China,CHN,1997,9.23153972625732
China,CHN,2001,9.66958999633789
China,CHN,2002,9.89490032196045
China,CHN,2003,10.2392597198486
China,CHN,2006,11.4481496810913
China,CHN,2007,11.8610801696777
China,CHN,2008,12.2074203491211
China,CHN,2009,12.5033798217773
China,CHN,2010,12.767689704895
China,CHN,2011,12.9989500045776
China,CHN,2012,13.2763595581055
China,CHN,2013,13.6421003341675
China,CHN,2014,13.7791996002197
Colombia,COL,1970,6.72336006164551
Colombia,COL,1971,6.9986400604248
Colombia,COL,1972,7.13472986221313
Colombia,COL,1973,7.62360000610352
Colombia,COL,1974,7.75911998748779
Colombia,COL,1975,7.9489598274231
Colombia,COL,1976,8.06202983856201
Colombia,COL,1977,8.36485004425049
Colombia,COL,1978,8.53509044647217
Colombia,COL,1979,8.75969982147217
Colombia,COL,1980,8.62236976623535
Colombia,COL,1981,8.83148002624512
Colombia,COL,1982,8.46265983581543
Colombia,COL,1983,8.49567985534668
Colombia,COL,1984,8.66950988769531
Colombia,COL,1985,8.72165966033936
Colombia,COL,1986,8.90233993530273
Colombia,COL,1987,9.02651023864746
Colombia,COL,1988,9.04494953155518
Colombia,COL,1989,9.04323959350586
Colombia,COL,1991,9.05661964416504
Colombia,COL,1992,9.59657001495361
Colombia,COL,1993,9.76856994628906
Colombia,COL,1994,9.8945198059082
Colombia,COL,1995,9.97554016113281
Colombia,COL,1996,10.5227203369141
Colombia,COL,1998,11.3177299499512
Colombia,COL,1999,11.340069770813
Colombia,COL,2000,11.4219703674316
Colombia,COL,2002,11.6092796325684
Colombia,COL,2004,12.2983903884888
Colombia,COL,2005,12.8531999588013
Colombia,COL,2006,13.2883996963501
Colombia,COL,2007,13.6135702133179
Colombia,COL,2008,13.8896799087524
Colombia,COL,2009,14.3005895614624
Colombia,COL,2010,14.3018102645874
Colombia,COL,2011,14.4149303436279
Colombia,COL,2012,14.1071300506592
Colombia,COL,2013,14.4955797195435
Colombia,COL,2014,14.2729196548462
Comoros,COM,1992,7.98834991455078
Comoros,COM,1999,8.14953994750977
Comoros,COM,2003,9.54461002349854
Comoros,COM,2013,11.0957298278809
Congo,COG,1971,8.06972026824951
Congo,COG,1972,9.05576038360596
Congo,COG,1973,9.16090965270996
Congo,COG,1974,10.2682800292969
Congo,COG,1975,10.3421297073364
Congo,COG,1976,11.1917200088501
Congo,COG,1977,11.2267904281616
Congo,COG,1978,12.2305202484131
Congo,COG,1979,12.5213098526001
Congo,COG,1980,12.9112997055054
Congo,COG,1981,13.368390083313
Congo,COG,1982,13.7711801528931
Congo,COG,1983,13.7214202880859
Congo,COG,1984,13.4704103469849
Congo,COG,1985,12.7538995742798
Congo,COG,1986,13.0905704498291
Congo,COG,1987,13.3246202468872
Congo,COG,1988,12.6785402297974
Congo,COG,1989,11.8447904586792
Congo,COG,1990,11.1667098999023
Congo,COG,1991,10.9667596817017
Congo,COG,1992,10.8685503005981
Congo,COG,2002,9.38399982452393
Congo,COG,2003,9.15235042572021
Congo,COG,2012,11.1474199295044
Costa Rica,CRI,1970,8.65637969970703
Costa Rica,CRI,1971,8.42247009277344
Costa Rica,CRI,1972,8.78365993499756
Costa Rica,CRI,1973,9.20598030090332
Costa Rica,CRI,1979,9.70153999328613
Costa Rica,CRI,1980,9.62446975708008
Costa Rica,CRI,1981,9.68062019348145
Costa Rica,CRI,1982,9.48151016235352
Costa Rica,CRI,1983,9.2492504119873
Costa Rica,CRI,1984,9.13222026824951
Costa Rica,CRI,1985,9.24405002593994
Costa Rica,CRI,1986,9.43575954437256
Costa Rica,CRI,1987,9.56844997406006
Costa Rica,CRI,1988,9.46512031555176
Costa Rica,CRI,1989,9.75739002227783
Costa Rica,CRI,1990,9.84953022003174
Costa Rica,CRI,1991,10.1042098999023
Costa Rica,CRI,1992,10.3923101425171
Costa Rica,CRI,2004,12.4154500961304
Costa Rica,CRI,2011,14.4484395980835
Costa Rica,CRI,2012,14.6139497756958
Costa Rica,CRI,2013,14.8190402984619
Costa Rica,CRI,2014,15.142430305481
Cote d'Ivoire,CIV,1971,4.50263977050781
Cote d'Ivoire,CIV,1972,4.53888988494873
Cote d'Ivoire,CIV,1973,4.67439985275269
Cote d'Ivoire,CIV,1974,4.70721006393433
Cote d'Ivoire,CIV,1976,4.93564987182617
Cote d'Ivoire,CIV,1977,5.30740022659302
Cote d'Ivoire,CIV,1978,5.28613996505737
Cote d'Ivoire,CIV,1979,5.59494018554688
Cote d'Ivoire,CIV,1980,5.83294010162354
Cote d'Ivoire,CIV,1981,6.0737099647522
Cote d'Ivoire,CIV,1984,5.87477016448975
Cote d'Ivoire,CIV,1985,5.76858997344971
Cote d'Ivoire,CIV,1987,5.63177013397217
Cote d'Ivoire,CIV,1999,6.61862993240356
Cote d'Ivoire,CIV,2014,8.81832981109619
Croatia,HRV,1993,10.89035987854
Croatia,HRV,1994,11.402850151062
Croatia,HRV,1995,11.269700050354
Croatia,HRV,1996,11.3766098022461
Croatia,HRV,1997,11.4886999130249
Croatia,HRV,1998,11.864520072937
Croatia,HRV,1999,12.189829826355
Croatia,HRV,2000,12.3212099075317
Croatia,HRV,2001,12.5593595504761
Croatia,HRV,2002,12.9052600860596
Croatia,HRV,2003,13.2571096420288
Croatia,HRV,2005,13.9472198486328
Croatia,HRV,2006,14.259819984436
Croatia,HRV,2007,14.3196601867676
Croatia,HRV,2008,14.2150402069092
Croatia,HRV,2009,14.2232103347778
Croatia,HRV,2010,14.4842100143433
Croatia,HRV,2011,14.6268901824951
Croatia,HRV,2012,14.8613300323486
Croatia,HRV,2014,15.2595500946045
Cuba,CUB,1971,8.84669971466064
Cuba,CUB,1972,9.33067989349365
Cuba,CUB,1973,9.65571022033691
Cuba,CUB,1974,9.91149997711182
Cuba,CUB,1975,10.1294403076172
Cuba,CUB,1976,11.0786504745483
Cuba,CUB,1977,11.8149099349976
Cuba,CUB,1978,11.4705095291138
Cuba,CUB,1979,11.6903095245361
Cuba,CUB,1980,12.0978603363037
Cuba,CUB,1981,11.9002799987793
Cuba,CUB,1982,11.8466901779175
Cuba,CUB,1983,11.7287797927856
Cuba,CUB,1984,11.8994998931885
Cuba,CUB,1985,11.9067897796631
Cuba,CUB,1986,12.040189743042
Cuba,CUB,1987,12.237979888916
Cuba,CUB,1988,12.3131103515625
Cuba,CUB,1989,12.371789932251
Cuba,CUB,1990,12.2908096313477
Cuba,CUB,1991,12.1850595474243
Cuba,CUB,1992,12.0594997406006
Cuba,CUB,1993,12.1077604293823
Cuba,CUB,1994,11.4308996200562
Cuba,CUB,1995,11.3320598602295
Cuba,CUB,1996,11.7563104629517
Cuba,CUB,1997,11.7886400222778
Cuba,CUB,1999,12.1105098724365
Cuba,CUB,2000,12.3143997192383
Cuba,CUB,2001,12.5480604171753
Cuba,CUB,2002,12.8510303497314
Cuba,CUB,2003,13.2384395599365
Cuba,CUB,2004,14.2309904098511
Cuba,CUB,2005,14.7148103713989
Cuba,CUB,2006,15.9947996139526
Cuba,CUB,2007,17.0780792236328
Cuba,CUB,2008,17.6707096099854
Cuba,CUB,2009,17.5561103820801
Cuba,CUB,2010,16.4718494415283
Cuba,CUB,2011,15.6925096511841
Cuba,CUB,2012,14.6726503372192
Cuba,CUB,2013,13.9755401611328
Cuba,CUB,2014,13.9373903274536
Curacao,CUW,2013,18.4604206085205
Cyprus,CYP,1971,8.69064998626709
Cyprus,CYP,1972,8.76198959350586
Cyprus,CYP,1973,8.99022960662842
Cyprus,CYP,1974,9.20265007019043
Cyprus,CYP,1978,8.84251976013184
Cyprus,CYP,1979,8.88901042938232
Cyprus,CYP,1980,8.7289400100708
Cyprus,CYP,1981,8.6825704574585
Cyprus,CYP,1982,8.58553981781006
Cyprus,CYP,1983,8.59838962554932
Cyprus,CYP,1984,8.75296974182129
Cyprus,CYP,1985,8.84720039367676
Cyprus,CYP,1986,8.99180030822754
Cyprus,CYP,1987,9.05198001861572
Cyprus,CYP,1988,9.00866031646729
Cyprus,CYP,1989,9.13014984130859
Cyprus,CYP,1990,9.22624969482422
Cyprus,CYP,1991,9.3444299697876
Cyprus,CYP,1992,9.33150005340576
Cyprus,CYP,1993,12.3599100112915
Cyprus,CYP,1994,12.3934497833252
Cyprus,CYP,1995,12.5186796188354
Cyprus,CYP,1996,12.5834903717041
Cyprus,CYP,1997,12.631199836731
Cyprus,CYP,1999,12.5109796524048
Cyprus,CYP,2000,12.4038000106812
Cyprus,CYP,2001,12.506609916687
Cyprus,CYP,2002,12.9511804580688
Cyprus,CYP,2003,13.3704996109009
Cyprus,CYP,2004,13.4967498779297
Cyprus,CYP,2005,13.4465503692627
Cyprus,CYP,2006,13.5320196151733
Cyprus,CYP,2007,13.7158899307251
Cyprus,CYP,2008,14.0683698654175
Cyprus,CYP,2009,14.5730400085449
Cyprus,CYP,2010,13.8463401794434
Cyprus,CYP,2011,13.7970600128174
Cyprus,CYP,2012,13.7898902893066
Cyprus,CYP,2013,14.0009202957153
Cyprus,CYP,2014,14.2561302185059
Czech Republic,CZE,1971,12.1377296447754
Czech Republic,CZE,1972,12.2688503265381
Czech Republic,CZE,1973,12.3513603210449
Czech Republic,CZE,1974,12.4501304626465
Czech Republic,CZE,1975,12.5844402313232
Czech Republic,CZE,1976,12.728569984436
Czech Republic,CZE,1977,12.9188299179077
Czech Republic,CZE,1978,13.025429725647
Czech Republic,CZE,1979,13.0378999710083
Czech Republic,CZE,1982,13.1569004058838
Czech Republic,CZE,1983,12.9243001937866
Czech Republic,CZE,1984,12.4979496002197
Czech Republic,CZE,1985,12.2616195678711
Czech Republic,CZE,1986,12.0514001846313
Czech Republic,CZE,1987,12.0870895385742
Czech Republic,CZE,1988,11.8287496566772
Czech Republic,CZE,1989,11.9185495376587
Czech Republic,CZE,1990,11.8603000640869
Czech Republic,CZE,1991,11.8480997085571
Czech Republic,CZE,1992,11.6633596420288
Czech Republic,CZE,1993,11.8863897323608
Czech Republic,CZE,1994,12.1585998535156
Czech Republic,CZE,1995,12.3858299255371
Czech Republic,CZE,1996,13.1060495376587
Czech Republic,CZE,1997,13.2952404022217
Czech Republic,CZE,1998,12.9366903305054
Czech Republic,CZE,1999,13.4064502716064
Czech Republic,CZE,2000,13.9015197753906
Czech Republic,CZE,2001,14.3483200073242
Czech Republic,CZE,2002,14.5955696105957
Czech Republic,CZE,2003,14.8570404052734
Czech Republic,CZE,2004,14.6313600540161
Czech Republic,CZE,2005,14.8684196472168
Czech Republic,CZE,2006,15.0258903503418
Czech Republic,CZE,2007,15.3173599243164
Czech Republic,CZE,2008,15.4861602783203
Czech Republic,CZE,2009,15.86266040802
Czech Republic,CZE,2010,16.0421905517578
Czech Republic,CZE,2011,16.1059703826904
Czech Republic,CZE,2012,16.1193294525146
Czech Republic,CZE,2013,16.6659698486328
Czech Republic,CZE,2014,16.8140392303467
Democratic Republic of Congo,COD,1971,6.70247983932495
Democratic Republic of Congo,COD,1972,6.82298994064331
Democratic Republic of Congo,COD,1973,6.54074001312256
Democratic Republic of Congo,COD,1974,6.49183988571167
Democratic Republic of Congo,COD,1975,6.93464994430542
Democratic Republic of Congo,COD,1976,6.80346012115479
Democratic Republic of Congo,COD,1977,6.92111015319824
Democratic Republic of Congo,COD,1978,7.12037992477417
Democratic Republic of Congo,COD,1979,7.55261993408203
Democratic Republic of Congo,COD,1980,7.33074998855591
Democratic Republic of Congo,COD,1981,7.37808990478516
Democratic Republic of Congo,COD,1982,7.41872978210449
Democratic Republic of Congo,COD,1983,7.67717981338501
Democratic Republic of Congo,COD,1984,7.73557996749878
Democratic Republic of Congo,COD,1985,7.18632984161377
Democratic Republic of Congo,COD,1986,7.21068000793457
Democratic Republic of Congo,COD,1987,6.46017980575562
Democratic Republic of Congo,COD,1988,6.83183002471924
Democratic Republic of Congo,COD,1995,6.58579015731812
Democratic Republic of Congo,COD,2007,7.66002988815308
Democratic Republic of Congo,COD,2008,8.35700035095215
Democratic Republic of Congo,COD,2009,8.47183990478516
Democratic Republic of Congo,COD,2011,9.13801002502441
Democratic Republic of Congo,COD,2012,8.96070957183838
Democratic Republic of Congo,COD,2013,9.09613037109375
Denmark,DNK,1971,12.2778100967407
Denmark,DNK,1978,13.337140083313
Denmark,DNK,1979,13.1899499893188
Denmark,DNK,1980,13.4080600738525
Denmark,DNK,1981,13.478949546814
Denmark,DNK,1982,13.4940395355225
Denmark,DNK,1983,13.6006498336792
Denmark,DNK,1984,13.5691204071045
Denmark,DNK,1985,13.5658102035522
Denmark,DNK,1986,13.6788396835327
Denmark,DNK,1987,13.7885503768921
Denmark,DNK,1988,13.8894701004028
Denmark,DNK,1989,13.9601898193359
Denmark,DNK,1990,14.071629524231
Denmark,DNK,1991,14.2108097076416
Denmark,DNK,1992,14.285530090332
Denmark,DNK,1993,14.6049995422363
Denmark,DNK,1994,14.9296398162842
Denmark,DNK,1995,15.1322603225708
Denmark,DNK,1996,15.37965965271
Denmark,DNK,1998,15.7489700317383
Denmark,DNK,1999,16.457540512085
Denmark,DNK,2000,16.2430095672607
Denmark,DNK,2001,16.5932807922363
Denmark,DNK,2002,16.3297595977783
Denmark,DNK,2004,16.6439304351807
Denmark,DNK,2005,16.8908500671387
Denmark,DNK,2006,16.7381496429443
Denmark,DNK,2007,16.827299118042
Denmark,DNK,2008,16.7575607299805
Denmark,DNK,2009,16.7975902557373
Denmark,DNK,2010,16.9454193115234
Denmark,DNK,2011,18.422290802002
Denmark,DNK,2012,18.6940803527832
Denmark,DNK,2013,19.1767501831055
Denmark,DNK,2014,19.1888008117676
Djibouti,DJI,1976,1.9512699842453
Djibouti,DJI,1981,2.26046991348267
Djibouti,DJI,1986,2.85831999778748
Djibouti,DJI,1991,2.72140002250671
Djibouti,DJI,1992,2.8065299987793
Djibouti,DJI,1993,2.55952000617981
Djibouti,DJI,1994,2.69464993476868
Djibouti,DJI,1996,2.8274199962616
Djibouti,DJI,1997,2.90197992324829
Djibouti,DJI,1999,2.94433999061584
Djibouti,DJI,2000,2.89886999130249
Djibouti,DJI,2001,3.30887007713318
Djibouti,DJI,2002,3.46619009971619
Djibouti,DJI,2004,3.99758005142212
Djibouti,DJI,2005,4.31304979324341
Djibouti,DJI,2006,4.5034499168396
Djibouti,DJI,2007,4.96025991439819
Djibouti,DJI,2008,5.3096399307251
Djibouti,DJI,2009,5.49805021286011
Djibouti,DJI,2011,6.29223012924194
Dominica,DMA,1984,10.9977598190308
Dominican Republic,DOM,1971,7.17303991317749
Dominican Republic,DOM,1972,7.86202001571655
Dominican Republic,DOM,1973,7.7286901473999
Dominican Republic,DOM,1975,7.91062021255493
Dominican Republic,DOM,1986,11.220760345459
Dominican Republic,DOM,2012,13.1496496200562
Dominican Republic,DOM,2014,13.1692495346069
East Asia & Pacific,,1970,6.77051401138306
East Asia & Pacific,,1971,7.07574272155762
East Asia & Pacific,,1972,7.37695693969727
East Asia & Pacific,,1973,7.78359127044678
East Asia & Pacific,,1974,7.84883117675781
East Asia & Pacific,,1975,7.9986400604248
East Asia & Pacific,,1976,8.25152015686035
East Asia & Pacific,,1977,8.55574607849121
East Asia & Pacific,,1978,8.70921421051025
East Asia & Pacific,,1979,8.52331256866455
East Asia & Pacific,,1980,8.3131856918335
East Asia & Pacific,,1981,8.2769832611084
East Asia & Pacific,,1982,8.14214897155762
East Asia & Pacific,,1983,8.1041431427002
East Asia & Pacific,,1984,8.13086032867432
East Asia & Pacific,,1985,8.413010597229
East Asia & Pacific,,1986,8.65444469451904
East Asia & Pacific,,1987,8.84181594848633
East Asia & Pacific,,1988,8.95922088623047
East Asia & Pacific,,1989,8.99972724914551
East Asia & Pacific,,1990,8.91887950897217
East Asia & Pacific,,1991,8.97532081604004
East Asia & Pacific,,1992,9.04753494262695
East Asia & Pacific,,1993,9.10247993469238
East Asia & Pacific,,1994,9.13355827331543
East Asia & Pacific,,1995,9.24941062927246
East Asia & Pacific,,1996,9.40971851348877
East Asia & Pacific,,1997,9.515700340271
East Asia & Pacific,,1998,9.58354377746582
East Asia & Pacific,,1999,9.76847362518311
East Asia & Pacific,,2000,9.97391319274902
East Asia & Pacific,,2001,9.97312164306641
East Asia & Pacific,,2002,10.1738748550415
East Asia & Pacific,,2003,10.4416046142578
East Asia & Pacific,,2004,10.7620229721069
East Asia & Pacific,,2005,10.9815912246704
East Asia & Pacific,,2006,11.1589241027832
East Asia & Pacific,,2007,11.5426292419434
East Asia & Pacific,,2008,11.7884931564331
East Asia & Pacific,,2009,12.0425777435303
East Asia & Pacific,,2010,12.3194494247437
East Asia & Pacific,,2011,12.5474443435669
East Asia & Pacific,,2012,12.7861652374268
East Asia & Pacific,,2013,13.0367984771729
East Asia & Pacific,,2014,13.1491365432739
East Asia & Pacific (all income levels),,1970,7.15397500991821
East Asia & Pacific (all income levels),,1971,7.42613077163696
East Asia & Pacific (all income levels),,1972,7.70903587341309
East Asia & Pacific (all income levels),,1973,8.08652496337891
East Asia & Pacific (all income levels),,1974,8.14736270904541
East Asia & Pacific (all income levels),,1975,8.2989559173584
East Asia & Pacific (all income levels),,1976,8.55372524261475
East Asia & Pacific (all income levels),,1977,8.85460186004639
East Asia & Pacific (all income levels),,1978,9.02107715606689
East Asia & Pacific (all income levels),,1979,8.87407875061035
East Asia & Pacific (all income levels),,1980,8.70651817321777
East Asia & Pacific (all income levels),,1981,8.68961620330811
East Asia & Pacific (all income levels),,1982,8.56863594055176
East Asia & Pacific (all income levels),,1983,8.5344762802124
East Asia & Pacific (all income levels),,1984,8.55851078033447
East Asia & Pacific (all income levels),,1985,8.82160377502441
East Asia & Pacific (all income levels),,1986,9.04963302612305
East Asia & Pacific (all income levels),,1987,9.22324752807617
East Asia & Pacific (all income levels),,1988,9.32478046417236
East Asia & Pacific (all income levels),,1989,9.35538864135742
