Entity,Code,Year,GHG emissions per capita (tonnes carbon dioxide equivalents (CO₂e))
Mauritius,MUS,1978,0.85
Mauritius,MUS,1979,0.99
Mauritius,MUS,1980,1.01
Mauritius,MUS,1981,0.9
Mauritius,MUS,1982,0.81
Mauritius,MUS,1983,0.9
Mauritius,MUS,1984,0.9
Mauritius,MUS,1985,0.93
Mauritius,MUS,1986,1.12
Mauritius,MUS,1987,1.13
Mauritius,MUS,1988,1.43
Mauritius,MUS,1989,1.45
Mauritius,MUS,1990,1.49
Mauritius,MUS,1991,1.51
Mauritius,MUS,1994,1.49
Mauritius,MUS,1995,1.63
Mexico,MEX,1970,4.05
Mexico,MEX,1971,4.01
Mexico,MEX,1972,4.14
Mexico,MEX,1973,4.22
Mexico,MEX,1974,4.51
Mexico,MEX,1975,4.6
Mexico,MEX,1976,4.67
Mexico,MEX,1977,4.73
Mexico,MEX,1978,5.04
Mexico,MEX,1979,5.35
Mexico,MEX,1980,5.58
Mexico,MEX,1981,5.73
Mexico,MEX,1982,6.23
Mexico,MEX,1983,5.67
Mexico,MEX,1984,5.76
Mexico,MEX,1985,5.73
Mexico,MEX,1986,5.61
Mexico,MEX,1987,5.65
Mexico,MEX,1988,5.63
Mexico,MEX,1989,5.66
Mexico,MEX,1990,5.79
Mexico,MEX,1991,5.8
Mexico,MEX,1992,5.57
Mexico,MEX,1993,5.54
Mexico,MEX,1994,5.63
Mexico,MEX,1995,5.49
Mexico,MEX,1996,5.57
Mexico,MEX,1997,5.54
Mexico,MEX,1998,7.01
Mexico,MEX,1999,5.52
Mexico,MEX,2000,5.67
Mexico,MEX,2001,5.32
Mexico,MEX,2002,5.44
Mexico,MEX,2003,5.7
Mexico,MEX,2004,5.31
Mexico,MEX,2005,5.91
Mexico,MEX,2006,5.83
Mexico,MEX,2007,5.78
Mexico,MEX,2008,5.67
Mexico,MEX,2009,5.62
Mexico,MEX,2010,5.48
Mexico,MEX,2011,5.48
Mexico,MEX,2012,5.49
Micronesia (country),FSM,1970,0.36
Micronesia (country),FSM,1971,0.4
Micronesia (country),FSM,1972,0.45
Micronesia (country),FSM,1973,0.44
Micronesia (country),FSM,1974,0.43
Micronesia (country),FSM,1975,0.42
Micronesia (country),FSM,1976,0.31
Micronesia (country),FSM,1977,0.37
Micronesia (country),FSM,1978,0.37
Micronesia (country),FSM,1979,0.38
Micronesia (country),FSM,1980,0.38
Micronesia (country),FSM,1981,0.44
Micronesia (country),FSM,1982,0.44
Micronesia (country),FSM,1983,0.44
Micronesia (country),FSM,1984,0.44
Micronesia (country),FSM,1985,0.44
Micronesia (country),FSM,1986,0.46
Micronesia (country),FSM,1987,0.47
Micronesia (country),FSM,1988,0.48
Micronesia (country),FSM,1989,0.49
Micronesia (country),FSM,1990,0.49
Micronesia (country),FSM,1991,0.49
Micronesia (country),FSM,1992,0.49
Micronesia (country),FSM,1993,0.48
Micronesia (country),FSM,1994,0.48
Micronesia (country),FSM,1995,0.54
Micronesia (country),FSM,1996,0.54
Middle East & North Africa,,1970,4.56
Middle East & North Africa,,1971,4.68
Middle East & North Africa,,1972,5
Middle East & North Africa,,1973,5.5
Middle East & North Africa,,1974,5.36
Middle East & North Africa,,1975,5.19
Middle East & North Africa,,1976,5.74
Middle East & North Africa,,1977,5.71
Middle East & North Africa,,1978,5.69
Middle East & North Africa,,1979,5.66
Middle East & North Africa,,1980,5.47
Middle East & North Africa,,1981,4.85
Middle East & North Africa,,1982,5.09
Middle East & North Africa,,1983,5.11
Middle East & North Africa,,1984,4.84
Middle East & North Africa,,1985,4.08
Middle East & North Africa,,1986,4.06
Middle East & North Africa,,1987,3.95
Middle East & North Africa,,1988,4.02
Middle East & North Africa,,1989,4.12
Middle East & North Africa,,1990,3.96
Middle East & North Africa,,1991,4.17
Middle East & North Africa,,1992,4.12
Middle East & North Africa,,1993,4.21
Middle East & North Africa,,1994,4.35
Middle East & North Africa,,1995,5.32
Middle East & North Africa,,1996,5.37
Middle East & North Africa,,1997,5.34
Middle East & North Africa,,1998,5.46
Middle East & North Africa,,1999,5.59
Middle East & North Africa,,2000,5.69
Middle East & North Africa,,2001,5.76
Middle East & North Africa,,2002,5.88
Middle East & North Africa,,2003,6.03
Middle East & North Africa,,2004,5.17
Middle East & North Africa,,2005,5.3
Middle East & North Africa,,2006,5.45
Middle East & North Africa,,2007,6.64
Middle East & North Africa,,2008,4.93
Middle East & North Africa,,2009,4.92
Middle East & North Africa,,2010,3.81
Middle East & North Africa,,2011,5.14
Middle East & North Africa,,2012,3.62
Middle East & North Africa (IDA & IBRD),,1970,3.2
Middle East & North Africa (IDA & IBRD),,1971,3.14
Middle East & North Africa (IDA & IBRD),,1972,3.25
Middle East & North Africa (IDA & IBRD),,1973,3.49
Middle East & North Africa (IDA & IBRD),,1974,3.43
Middle East & North Africa (IDA & IBRD),,1975,3.4
Middle East & North Africa (IDA & IBRD),,1976,3.75
Middle East & North Africa (IDA & IBRD),,1977,3.74
Middle East & North Africa (IDA & IBRD),,1978,3.72
Middle East & North Africa (IDA & IBRD),,1979,3.68
Middle East & North Africa (IDA & IBRD),,1980,3.41
Middle East & North Africa (IDA & IBRD),,1981,2.99
Middle East & North Africa (IDA & IBRD),,1982,3.37
Middle East & North Africa (IDA & IBRD),,1983,3.48
Middle East & North Africa (IDA & IBRD),,1984,3.44
Middle East & North Africa (IDA & IBRD),,1985,3.52
Middle East & North Africa (IDA & IBRD),,1986,3.49
Middle East & North Africa (IDA & IBRD),,1987,3.41
Middle East & North Africa (IDA & IBRD),,1988,3.44
Middle East & North Africa (IDA & IBRD),,1989,3.51
Middle East & North Africa (IDA & IBRD),,1990,3.65
Middle East & North Africa (IDA & IBRD),,1991,3.66
Middle East & North Africa (IDA & IBRD),,1992,3.74
Middle East & North Africa (IDA & IBRD),,1993,3.8
Middle East & North Africa (IDA & IBRD),,1994,3.91
Middle East & North Africa (IDA & IBRD),,1995,3.96
Middle East & North Africa (IDA & IBRD),,1996,3.95
Middle East & North Africa (IDA & IBRD),,1997,3.99
Middle East & North Africa (IDA & IBRD),,1998,4.02
Middle East & North Africa (IDA & IBRD),,1999,4.08
Middle East & North Africa (IDA & IBRD),,2000,4.19
Middle East & North Africa (IDA & IBRD),,2001,4.19
Middle East & North Africa (IDA & IBRD),,2002,4.26
Middle East & North Africa (IDA & IBRD),,2003,4.32
Middle East & North Africa (IDA & IBRD),,2004,4.52
Middle East & North Africa (IDA & IBRD),,2005,4.64
Middle East & North Africa (IDA & IBRD),,2006,4.8
Middle East & North Africa (IDA & IBRD),,2007,4.88
Middle East & North Africa (IDA & IBRD),,2008,2.82
Middle East & North Africa (IDA & IBRD),,2009,2.7
Middle East & North Africa (IDA & IBRD),,2010,2.79
Middle East & North Africa (IDA & IBRD),,2011,2.82
Middle East & North Africa (IDA & IBRD),,2012,2.84
Middle East & North Africa (excluding high income),,1970,3.2
Middle East & North Africa (excluding high income),,1971,3.14
Middle East & North Africa (excluding high income),,1972,3.25
Middle East & North Africa (excluding high income),,1973,3.49
Middle East & North Africa (excluding high income),,1974,3.43
Middle East & North Africa (excluding high income),,1975,3.4
Middle East & North Africa (excluding high income),,1976,3.75
Middle East & North Africa (excluding high income),,1977,3.74
Middle East & North Africa (excluding high income),,1978,3.72
Middle East & North Africa (excluding high income),,1979,3.68
Middle East & North Africa (excluding high income),,1980,3.41
Middle East & North Africa (excluding high income),,1981,2.99
Middle East & North Africa (excluding high income),,1982,3.37
Middle East & North Africa (excluding high income),,1983,3.48
Middle East & North Africa (excluding high income),,1984,3.44
Middle East & North Africa (excluding high income),,1985,3.52
Middle East & North Africa (excluding high income),,1986,3.49
Middle East & North Africa (excluding high income),,1987,3.41
Middle East & North Africa (excluding high income),,1988,3.44
Middle East & North Africa (excluding high income),,1989,3.51
Middle East & North Africa (excluding high income),,1990,3.61
Middle East & North Africa (excluding high income),,1991,3.63
Middle East & North Africa (excluding high income),,1992,3.7
Middle East & North Africa (excluding high income),,1993,3.76
Middle East & North Africa (excluding high income),,1994,3.87
Middle East & North Africa (excluding high income),,1995,3.93
Middle East & North Africa (excluding high income),,1996,3.91
Middle East & North Africa (excluding high income),,1997,3.95
Middle East & North Africa (excluding high income),,1998,3.98
Middle East & North Africa (excluding high income),,1999,4.03
Middle East & North Africa (excluding high income),,2000,4.15
Middle East & North Africa (excluding high income),,2001,4.15
Middle East & North Africa (excluding high income),,2002,4.21
Middle East & North Africa (excluding high income),,2003,4.27
Middle East & North Africa (excluding high income),,2004,4.47
Middle East & North Africa (excluding high income),,2005,4.59
Middle East & North Africa (excluding high income),,2006,4.75
Middle East & North Africa (excluding high income),,2007,4.83
Middle East & North Africa (excluding high income),,2008,2.79
Middle East & North Africa (excluding high income),,2009,2.67
Middle East & North Africa (excluding high income),,2010,2.76
Middle East & North Africa (excluding high income),,2011,2.79
Middle East & North Africa (excluding high income),,2012,2.81
Middle income,,1970,4.47
Middle income,,1971,4.06
Middle income,,1972,4.42
Middle income,,1973,4.37
Middle income,,1974,4.19
Middle income,,1975,4.33
Middle income,,1976,4.49
Middle income,,1977,4.66
Middle income,,1978,4.7
Middle income,,1979,4.78
Middle income,,1980,4.81
Middle income,,1981,4.58
Middle income,,1982,5.19
Middle income,,1983,4.95
Middle income,,1984,4.46
Middle income,,1985,4.41
Middle income,,1986,4.6
Middle income,,1987,4.91
Middle income,,1988,4.59
Middle income,,1989,4.54
Middle income,,1990,5.04
Middle income,,1991,5.12
Middle income,,1992,5.14
Middle income,,1993,4.84
Middle income,,1994,4.79
Middle income,,1995,4.72
Middle income,,1996,4.68
Middle income,,1997,5.43
Middle income,,1998,5.09
Middle income,,1999,4.43
Middle income,,2000,4.25
Middle income,,2001,4.2
Middle income,,2002,4.67
Middle income,,2003,4.77
Middle income,,2004,4.9
Middle income,,2005,5.18
Middle income,,2006,5.38
Middle income,,2007,5.5
Middle income,,2008,5.15
Middle income,,2009,5.12
Middle income,,2010,5.53
Middle income,,2011,5.88
Middle income,,2012,5.96
Moldova,MDA,1970,8.64
Moldova,MDA,1971,8.58
Moldova,MDA,1972,8.92
Moldova,MDA,1973,9.36
Moldova,MDA,1974,9.81
Moldova,MDA,1975,10.39
Moldova,MDA,1976,10.67
Moldova,MDA,1977,10.77
Moldova,MDA,1978,11.06
Moldova,MDA,1979,11.19
Moldova,MDA,1980,11.62
Moldova,MDA,1981,11.81
Moldova,MDA,1982,12.05
Moldova,MDA,1983,12.46
Moldova,MDA,1984,12.89
Moldova,MDA,1985,13.44
Moldova,MDA,1986,14
Moldova,MDA,1987,14.08
Moldova,MDA,1988,15.09
Moldova,MDA,1989,15.35
Moldova,MDA,1990,10.29
Moldova,MDA,1991,8.54
Moldova,MDA,1992,7.24
Moldova,MDA,1993,6.15
Moldova,MDA,1994,5.15
Moldova,MDA,1995,4.53
Moldova,MDA,1996,4.61
Moldova,MDA,1997,4.31
Moldova,MDA,1998,3.89
Moldova,MDA,1999,3.25
Moldova,MDA,2000,2.97
Moldova,MDA,2001,3.13
Moldova,MDA,2002,3.11
Moldova,MDA,2003,3.32
Moldova,MDA,2004,3.41
Moldova,MDA,2005,3.55
Moldova,MDA,2006,3.42
Moldova,MDA,2007,3.4
Moldova,MDA,2008,3.13
Moldova,MDA,2009,3.09
Moldova,MDA,2010,3.18
Moldova,MDA,2011,3.21
Moldova,MDA,2012,3.19
Mongolia,MNG,1970,10.19
Mongolia,MNG,1971,10.14
Mongolia,MNG,1972,10.96
Mongolia,MNG,1973,12.93
Mongolia,MNG,1974,12.28
Mongolia,MNG,1975,13.38
Mongolia,MNG,1976,14.02
Mongolia,MNG,1977,15.45
Mongolia,MNG,1978,16.59
Mongolia,MNG,1979,16.73
Mongolia,MNG,1980,22.25
Mongolia,MNG,1981,21.84
Mongolia,MNG,1982,22.47
Mongolia,MNG,1983,24.95
Mongolia,MNG,1984,23.38
Mongolia,MNG,1985,23.13
Mongolia,MNG,1986,24.38
Mongolia,MNG,1987,25.26
Mongolia,MNG,1988,26.02
Mongolia,MNG,1989,25.2
Mongolia,MNG,1990,26.57
Mongolia,MNG,1991,26.18
Mongolia,MNG,1992,26.52
Mongolia,MNG,1993,25.57
Mongolia,MNG,1994,24.96
Mongolia,MNG,1995,25.73
Mongolia,MNG,1996,26.23
Mongolia,MNG,1997,26.01
Mongolia,MNG,1998,21.23
Mongolia,MNG,1999,12.93
Mongolia,MNG,2000,21.59
Mongolia,MNG,2001,11.37
Mongolia,MNG,2002,20.66
Mongolia,MNG,2003,15.87
Mongolia,MNG,2004,10.19
Mongolia,MNG,2005,10.95
Mongolia,MNG,2006,14.77
Mongolia,MNG,2007,21.38
Mongolia,MNG,2008,17.7
Mongolia,MNG,2009,18.83
Mongolia,MNG,2010,9.16
Morocco,MAR,1970,1.22
Morocco,MAR,1971,1.22
Morocco,MAR,1972,1.23
Morocco,MAR,1973,1.28
Morocco,MAR,1974,1.3
Morocco,MAR,1975,1.32
Morocco,MAR,1976,1.35
Morocco,MAR,1977,1.38
Morocco,MAR,1978,1.42
Morocco,MAR,1979,1.45
Morocco,MAR,1980,1.47
Morocco,MAR,1981,1.41
Morocco,MAR,1982,1.32
Morocco,MAR,1983,1.36
Morocco,MAR,1984,1.32
Morocco,MAR,1985,1.36
Morocco,MAR,1986,1.41
Morocco,MAR,1987,1.42
Morocco,MAR,1988,1.44
Morocco,MAR,1989,1.5
Morocco,MAR,1990,1.51
Morocco,MAR,1991,1.51
Morocco,MAR,1992,1.53
Morocco,MAR,1993,1.5
Morocco,MAR,1994,1.55
Morocco,MAR,1995,1.55
Morocco,MAR,1996,1.53
Morocco,MAR,1997,1.58
Morocco,MAR,1998,1.62
Morocco,MAR,1999,1.69
Morocco,MAR,2000,1.77
Morocco,MAR,2001,1.84
Morocco,MAR,2002,1.83
Morocco,MAR,2003,1.82
Morocco,MAR,2004,2.19
Morocco,MAR,2005,2.29
Morocco,MAR,2006,2.31
Morocco,MAR,2007,2.34
Morocco,MAR,2008,2.3
Morocco,MAR,2009,2.26
Morocco,MAR,2010,2.35
Morocco,MAR,2011,2.39
Morocco,MAR,2012,2.41
Mozambique,MOZ,1970,4.92
Mozambique,MOZ,1971,2.8
Mozambique,MOZ,1972,2.91
Mozambique,MOZ,1973,3.09
Mozambique,MOZ,1974,2.65
Mozambique,MOZ,1975,3.02
Mozambique,MOZ,1976,2.63
Mozambique,MOZ,1977,2.93
Mozambique,MOZ,1978,2.97
Mozambique,MOZ,1979,3.76
Mozambique,MOZ,1980,3.12
Mozambique,MOZ,1981,2.68
Mozambique,MOZ,1982,2.93
Mozambique,MOZ,1983,2.86
Mozambique,MOZ,1984,2.2
Mozambique,MOZ,1985,2.17
Mozambique,MOZ,1986,2.06
Mozambique,MOZ,1987,2.83
Mozambique,MOZ,1988,2.04
Mozambique,MOZ,1989,2.29
Mozambique,MOZ,1990,3.09
Mozambique,MOZ,1991,2.5
Mozambique,MOZ,1992,3.79
Mozambique,MOZ,1993,2.1
Mozambique,MOZ,1994,2.35
Mozambique,MOZ,1995,2.34
Mozambique,MOZ,1996,1.95
Mozambique,MOZ,1997,1.82
Mozambique,MOZ,1998,17.61
Mozambique,MOZ,1999,11.52
Mozambique,MOZ,2000,11.92
Mozambique,MOZ,2001,15.81
Mozambique,MOZ,2002,12.99
Mozambique,MOZ,2003,18
Mozambique,MOZ,2004,14.87
Mozambique,MOZ,2005,16.72
Mozambique,MOZ,2006,13.99
Mozambique,MOZ,2007,14.32
Mozambique,MOZ,2008,15.92
Mozambique,MOZ,2009,13.06
Mozambique,MOZ,2010,15.68
Mozambique,MOZ,2011,15.24
Mozambique,MOZ,2012,14.81
Myanmar,MMR,1970,24.86
Myanmar,MMR,1971,15.68
Myanmar,MMR,1972,19.26
Myanmar,MMR,1973,27.23
Myanmar,MMR,1974,14.76
Myanmar,MMR,1975,14.16
Myanmar,MMR,1976,13.36
Myanmar,MMR,1977,20.26
Myanmar,MMR,1978,24.04
Myanmar,MMR,1979,20.21
Myanmar,MMR,1980,23.64
Myanmar,MMR,1981,20.05
Myanmar,MMR,1982,19.4
Myanmar,MMR,1983,36.07
Myanmar,MMR,1984,20.2
Myanmar,MMR,1985,16.64
Myanmar,MMR,1986,19.27
Myanmar,MMR,1987,25.42
Myanmar,MMR,1988,19.43
Myanmar,MMR,1989,12.96
Myanmar,MMR,1990,21.55
Myanmar,MMR,1991,18.86
Myanmar,MMR,1992,27.6
Myanmar,MMR,1993,22.21
Myanmar,MMR,1994,19.22
Myanmar,MMR,1995,21.81
Myanmar,MMR,1996,16.09
Myanmar,MMR,1997,15.71
Myanmar,MMR,1998,6.82
Myanmar,MMR,1999,7.42
Myanmar,MMR,2000,4.02
Myanmar,MMR,2001,4
Myanmar,MMR,2002,4.8
Myanmar,MMR,2003,3.93
Myanmar,MMR,2004,7.9
Myanmar,MMR,2005,4.6
Myanmar,MMR,2006,4.08
Myanmar,MMR,2007,7.12
Myanmar,MMR,2008,3.82
Myanmar,MMR,2009,5.34
Myanmar,MMR,2010,6.49
Myanmar,MMR,2011,10.42
Myanmar,MMR,2012,10.36
Namibia,NAM,1970,9.29
Namibia,NAM,1971,7.61
Namibia,NAM,1972,7.64
Namibia,NAM,1973,7.64
Namibia,NAM,1974,7.73
Namibia,NAM,1975,6.06
Namibia,NAM,1976,5.7
Namibia,NAM,1977,6.47
Namibia,NAM,1978,6.46
Namibia,NAM,1979,7.21
Namibia,NAM,1980,7.24
Namibia,NAM,1981,6.22
Namibia,NAM,1982,6.05
Namibia,NAM,1983,5.77
Namibia,NAM,1984,5.44
Namibia,NAM,1985,5.48
Namibia,NAM,1986,5.06
Namibia,NAM,1987,5.22
Namibia,NAM,1988,4.72
Namibia,NAM,1989,4.71
Namibia,NAM,1990,5.16
Namibia,NAM,1991,4.94
Namibia,NAM,1992,5.53
Namibia,NAM,1993,4.43
Namibia,NAM,1994,4.54
Namibia,NAM,1995,4.38
Namibia,NAM,1996,3.94
Namibia,NAM,1997,3.99
Namibia,NAM,1998,12.28
Namibia,NAM,1999,15.28
Namibia,NAM,2000,17.89
Namibia,NAM,2001,16.22
Namibia,NAM,2002,15.03
Namibia,NAM,2003,14.41
Namibia,NAM,2004,17.3
Namibia,NAM,2005,15.22
Namibia,NAM,2006,18.04
Namibia,NAM,2007,17.58
Namibia,NAM,2008,13.58
Namibia,NAM,2009,18.7
Namibia,NAM,2010,17.32
Namibia,NAM,2011,17.09
Namibia,NAM,2012,16.81
Nepal,NPL,1970,1.66
Nepal,NPL,1971,1.66
Nepal,NPL,1972,1.61
Nepal,NPL,1973,1.65
Nepal,NPL,1974,1.63
Nepal,NPL,1975,1.63
Nepal,NPL,1976,1.6
Nepal,NPL,1977,1.59
Nepal,NPL,1978,1.57
Nepal,NPL,1979,1.54
Nepal,NPL,1980,1.56
Nepal,NPL,1981,1.53
Nepal,NPL,1982,1.47
Nepal,NPL,1983,1.49
Nepal,NPL,1984,1.49
Nepal,NPL,1985,1.44
Nepal,NPL,1986,1.4
Nepal,NPL,1987,1.41
Nepal,NPL,1988,1.39
Nepal,NPL,1989,1.35
Nepal,NPL,1990,1.34
Nepal,NPL,1991,1.3
Nepal,NPL,1992,1.22
Nepal,NPL,1993,1.25
Nepal,NPL,1994,1.23
Nepal,NPL,1995,1.26
Nepal,NPL,1996,1.24
Nepal,NPL,1997,1.23
Nepal,NPL,1998,1.23
Nepal,NPL,1999,1.77
Nepal,NPL,2000,1.32
Nepal,NPL,2001,1.24
Nepal,NPL,2002,1.18
Nepal,NPL,2003,1.2
Nepal,NPL,2004,1.2
Nepal,NPL,2005,1.2
Nepal,NPL,2006,1.19
Nepal,NPL,2007,1.19
Nepal,NPL,2008,1.21
Nepal,NPL,2009,1.23
Nepal,NPL,2010,1.21
Nepal,NPL,2011,1.21
Nepal,NPL,2012,1.47
Netherlands,NLD,1970,14.11
Netherlands,NLD,1971,14.15
Netherlands,NLD,1972,15.39
Netherlands,NLD,1973,15.98
Netherlands,NLD,1974,15.53
Netherlands,NLD,1975,14.75
Netherlands,NLD,1976,15.53
Netherlands,NLD,1977,15.35
Netherlands,NLD,1978,15.61
Netherlands,NLD,1979,16.3
Netherlands,NLD,1980,15.48
Netherlands,NLD,1981,15.23
Netherlands,NLD,1982,14.33
Netherlands,NLD,1983,14.05
Netherlands,NLD,1984,14.52
Netherlands,NLD,1985,14.67
Netherlands,NLD,1986,14.85
Netherlands,NLD,1987,14.94
Netherlands,NLD,1988,14.84
Netherlands,NLD,1989,15.02
Netherlands,NLD,1990,15.01
Netherlands,NLD,1991,15.42
Netherlands,NLD,1992,15.19
Netherlands,NLD,1993,15.32
Netherlands,NLD,1994,15.23
Netherlands,NLD,1995,15.2
Netherlands,NLD,1996,15.72
Netherlands,NLD,1997,15.11
Netherlands,NLD,1998,14.46
Netherlands,NLD,1999,13.83
Netherlands,NLD,2000,13.83
Netherlands,NLD,2001,13.73
Netherlands,NLD,2002,13.52
Netherlands,NLD,2003,13.64
Netherlands,NLD,2004,13.6
Netherlands,NLD,2005,13.3
Netherlands,NLD,2006,12.96
Netherlands,NLD,2007,12.75
Netherlands,NLD,2008,12.47
Netherlands,NLD,2009,12.21
Netherlands,NLD,2010,12.78
Netherlands,NLD,2011,11.99
Netherlands,NLD,2012,11.69
New Caledonia,NCL,1980,16.91
New Caledonia,NCL,1981,15.4
New Caledonia,NCL,1982,11.86
New Caledonia,NCL,1983,11.1
New Caledonia,NCL,1984,8.73
New Caledonia,NCL,1990,9.56
New Caledonia,NCL,1992,10.23
New Caledonia,NCL,1993,9.96
New Caledonia,NCL,1998,8.87
New Zealand,NZL,1970,17.65
New Zealand,NZL,1971,16.94
New Zealand,NZL,1972,18.11
New Zealand,NZL,1973,18.12
New Zealand,NZL,1974,18.34
New Zealand,NZL,1975,17.73
New Zealand,NZL,1976,18.4
New Zealand,NZL,1977,18.76
New Zealand,NZL,1978,18.46
New Zealand,NZL,1979,18.01
New Zealand,NZL,1980,18.84
New Zealand,NZL,1981,18.68
New Zealand,NZL,1982,19.18
New Zealand,NZL,1983,19.01
New Zealand,NZL,1984,19.3
New Zealand,NZL,1985,19.37
New Zealand,NZL,1986,19.46
New Zealand,NZL,1987,18.96
New Zealand,NZL,1988,19.91
New Zealand,NZL,1989,19.47
New Zealand,NZL,1990,19.73
New Zealand,NZL,1991,18.72
New Zealand,NZL,1992,19.01
New Zealand,NZL,1993,18.73
New Zealand,NZL,1994,18.81
New Zealand,NZL,1995,18.94
New Zealand,NZL,1996,18.91
New Zealand,NZL,1997,19.45
New Zealand,NZL,1998,18.23
New Zealand,NZL,1999,18.73
New Zealand,NZL,2000,19.29
New Zealand,NZL,2001,19.66
New Zealand,NZL,2002,19.58
New Zealand,NZL,2003,19.93
New Zealand,NZL,2004,19.63
New Zealand,NZL,2005,19.85
New Zealand,NZL,2006,19.96
New Zealand,NZL,2007,19.39
New Zealand,NZL,2008,19.12
New Zealand,NZL,2009,17.68
New Zealand,NZL,2010,17.5
New Zealand,NZL,2011,17.3
New Zealand,NZL,2012,17.72
Nicaragua,NIC,1970,3.47
Nicaragua,NIC,1971,3.27
Nicaragua,NIC,1972,3.2
Nicaragua,NIC,1973,3.32
Nicaragua,NIC,1974,3.41
Nicaragua,NIC,1975,3.38
Nicaragua,NIC,1976,3.42
Nicaragua,NIC,1977,3.61
Nicaragua,NIC,1978,3.43
Nicaragua,NIC,1979,2.95
Nicaragua,NIC,1980,2.77
Nicaragua,NIC,1981,2.72
Nicaragua,NIC,1982,2.78
Nicaragua,NIC,1983,2.59
Nicaragua,NIC,1984,2.59
Nicaragua,NIC,1985,2.56
Nicaragua,NIC,1986,2.52
Nicaragua,NIC,1987,2.36
Nicaragua,NIC,1988,2.38
Nicaragua,NIC,1989,2.37
Nicaragua,NIC,1990,2.48
Nicaragua,NIC,1991,2.26
Nicaragua,NIC,1992,2.34
Nicaragua,NIC,1993,2.45
Nicaragua,NIC,1994,2.45
Nicaragua,NIC,1995,2.33
Nicaragua,NIC,1996,2.34
Nicaragua,NIC,1997,2.37
Nicaragua,NIC,1998,4.62
Nicaragua,NIC,1999,2.51
Nicaragua,NIC,2000,2.79
Nicaragua,NIC,2001,2.84
Nicaragua,NIC,2002,2.85
Nicaragua,NIC,2003,3.24
Nicaragua,NIC,2004,2.79
Nicaragua,NIC,2005,3.13
Nicaragua,NIC,2006,2.76
Nicaragua,NIC,2007,2.77
Nicaragua,NIC,2008,2.82
Nicaragua,NIC,2009,2.8
Nicaragua,NIC,2010,2.75
Nicaragua,NIC,2011,2.77
Nicaragua,NIC,2012,2.78
Niger,NER,1970,1.78
Niger,NER,1971,1.76
Niger,NER,1972,1.75
Niger,NER,1973,1.19
Niger,NER,1974,1.17
Niger,NER,1975,1.22
Niger,NER,1976,1.27
Niger,NER,1977,1.32
Niger,NER,1978,1.36
Niger,NER,1979,1.37
Niger,NER,1980,1.37
Niger,NER,1981,1.35
Niger,NER,1982,1.36
Niger,NER,1983,1.36
Niger,NER,1984,0.98
Niger,NER,1985,0.84
Niger,NER,1986,0.84
Niger,NER,1987,0.82
Niger,NER,1988,0.86
Niger,NER,1989,0.87
Niger,NER,1990,0.86
Niger,NER,1991,0.87
Niger,NER,1992,0.89
Niger,NER,1993,0.86
Niger,NER,1994,0.87
Niger,NER,1995,0.86
Niger,NER,1996,0.86
Niger,NER,1997,0.84
Niger,NER,1998,0.99
Niger,NER,1999,1.03
Niger,NER,2000,0.98
Niger,NER,2001,0.93
Niger,NER,2002,0.76
Niger,NER,2003,0.76
Niger,NER,2004,0.7
Niger,NER,2005,0.75
Niger,NER,2006,0.72
Niger,NER,2007,0.75
Niger,NER,2008,0.69
Niger,NER,2009,0.67
Niger,NER,2010,0.68
Niger,NER,2011,0.66
Niger,NER,2012,0.65
Nigeria,NGA,1970,1.34
Nigeria,NGA,1971,1.58
Nigeria,NGA,1972,1.79
Nigeria,NGA,1973,2.01
Nigeria,NGA,1974,2.23
Nigeria,NGA,1975,1.83
Nigeria,NGA,1976,2
Nigeria,NGA,1977,1.85
Nigeria,NGA,1978,1.81
Nigeria,NGA,1979,2.27
Nigeria,NGA,1980,2.12
Nigeria,NGA,1981,1.78
Nigeria,NGA,1982,1.72
Nigeria,NGA,1983,1.68
Nigeria,NGA,1984,1.66
Nigeria,NGA,1985,1.65
Nigeria,NGA,1986,1.6
Nigeria,NGA,1987,1.51
Nigeria,NGA,1988,1.6
Nigeria,NGA,1989,1.67
Nigeria,NGA,1990,1.71
Nigeria,NGA,1991,1.75
Nigeria,NGA,1992,1.88
Nigeria,NGA,1993,1.83
Nigeria,NGA,1994,1.66
Nigeria,NGA,1995,1.7
Nigeria,NGA,1996,1.83
Nigeria,NGA,1997,1.73
Nigeria,NGA,1998,2.86
Nigeria,NGA,1999,2.96
Nigeria,NGA,2000,2.57
Nigeria,NGA,2001,2.54
Nigeria,NGA,2002,2.29
Nigeria,NGA,2003,2.39
Nigeria,NGA,2004,2.13
Nigeria,NGA,2005,2.69
Nigeria,NGA,2006,2.23
Nigeria,NGA,2007,2.29
Nigeria,NGA,2008,2.1
Nigeria,NGA,2009,1.77
Nigeria,NGA,2010,1.84
Nigeria,NGA,2011,1.82
Nigeria,NGA,2012,1.8
North America,,1970,26.04
North America,,1971,25.96
North America,,1972,26.74
North America,,1973,27.46
North America,,1974,26.6
North America,,1975,25.37
North America,,1976,26.69
North America,,1977,27.14
North America,,1978,26.78
North America,,1979,27.24
North America,,1980,26.24
North America,,1981,25.67
North America,,1982,23.79
North America,,1983,23.52
North America,,1984,24.2
North America,,1985,24.08
North America,,1986,23.64
North America,,1987,23.49
North America,,1988,25.09
North America,,1989,25.58
North America,,1990,24.31
North America,,1991,23.83
North America,,1992,23.7
North America,,1993,24.03
North America,,1994,24.57
