Entity,Code,Year,Coal production per capita
South Africa,ZAF,1976,19.15491105
South Africa,ZAF,1977,20.861971850000003
South Africa,ZAF,1978,21.63802485
South Africa,ZAF,1979,24.205045300000002
South Africa,ZAF,1980,24.164628280000002
South Africa,ZAF,1981,26.566574690000003
South Africa,ZAF,1982,26.838523340000002
South Africa,ZAF,1983,27.09288566
South Africa,ZAF,1984,29.61356576
South Africa,ZAF,1985,30.88275089
South Africa,ZAF,1986,30.754764620000003
South Africa,ZAF,1987,30.09967074
South Africa,ZAF,1988,30.260062310000002
South Africa,ZAF,1989,28.788158380000002
South Africa,ZAF,1990,27.94736551
South Africa,ZAF,1991,27.71830949
South Africa,ZAF,1992,27.75427226
South Africa,ZAF,1993,27.342370589999998
South Africa,ZAF,1994,28.37203716
South Africa,ZAF,1995,29.250080139999998
South Africa,ZAF,1996,28.733640039999997
South Africa,ZAF,1997,31.69529091
South Africa,ZAF,1998,31.5168232
South Africa,ZAF,1999,30.543506450000002
South Africa,ZAF,2000,30.83218531
South Africa,ZAF,2001,30.62180253
South Africa,ZAF,2002,29.59970553
South Africa,ZAF,2003,31.354601750000004
South Africa,ZAF,2004,31.42120262
South Africa,ZAF,2005,31.32897268
South Africa,ZAF,2006,30.95691664
South Africa,ZAF,2007,30.99454613
South Africa,ZAF,2008,31.23491218
South Africa,ZAF,2009,30.55889696
South Africa,ZAF,2010,30.804388640000003
South Africa,ZAF,2011,30.193427250000003
South Africa,ZAF,2012,30.545362270000002
South Africa,ZAF,2013,30.006999779999997
South Africa,ZAF,2014,30.05924797
South Africa,ZAF,2015,30.20846269
South Africa,ZAF,2016,29.63026091
South Korea,KOR,1946,0.11196958850000001
South Korea,KOR,1947,0.2011718024
South Korea,KOR,1948,0.374487556
South Korea,KOR,1949,0.4827298602
South Korea,KOR,1950,0.285952671
South Korea,KOR,1951,0.06852697543
South Korea,KOR,1952,0.2373812934
South Korea,KOR,1953,0.34756169330000003
South Korea,KOR,1954,0.34660923000000005
South Korea,KOR,1955,0.49455503240000004
South Korea,KOR,1956,0.6642761616
South Korea,KOR,1957,0.8640363163
South Korea,KOR,1958,0.9144316852
South Korea,KOR,1959,1.3706777110000001
South Korea,KOR,1960,1.718736094
South Korea,KOR,1961,1.835681295
South Korea,KOR,1962,2.2593498949999997
South Korea,KOR,1963,2.619602518
South Korea,KOR,1964,2.779344843
South Korea,KOR,1965,2.889150949
South Korea,KOR,1966,3.197883054
South Korea,KOR,1967,3.347854738
South Korea,KOR,1968,2.6979174269999997
South Korea,KOR,1969,2.650155656
South Korea,KOR,1970,3.132620428
South Korea,KOR,1971,3.167101493
South Korea,KOR,1972,3.012460893
South Korea,KOR,1973,3.233806138
South Korea,KOR,1974,0.29554763759999997
South Korea,KOR,1975,4.047435775
South Korea,KOR,1976,3.720060677
South Korea,KOR,1977,3.853417811
South Korea,KOR,1978,3.972604193
South Korea,KOR,1979,3.95109834
South Korea,KOR,1980,2.324283795
South Korea,KOR,1981,2.443431786
South Korea,KOR,1982,2.43813602
South Korea,KOR,1983,2.372561929
South Korea,KOR,1984,2.5180876690000003
South Korea,KOR,1985,2.623227984
South Korea,KOR,1986,2.7907045210000003
South Korea,KOR,1987,2.764881145
South Korea,KOR,1988,2.740962432
South Korea,KOR,1989,2.322632224
South Korea,KOR,1990,1.9047666460000001
South Korea,KOR,1991,1.648437361
South Korea,KOR,1992,1.29594234
South Korea,KOR,1993,1.0111232810000002
South Korea,KOR,1994,0.7878119707
South Korea,KOR,1995,0.5994756755
South Korea,KOR,1996,0.5136796716
South Korea,KOR,1997,0.4868015759
South Korea,KOR,1998,0.4662335663
South Korea,KOR,1999,0.4449175634
South Korea,KOR,2000,0.4365703408
South Korea,KOR,2001,0.3987919715
South Korea,KOR,2002,0.3445489133
South Korea,KOR,2003,0.3406254923
South Korea,KOR,2004,0.3279905061
South Korea,KOR,2005,0.2898328191
South Korea,KOR,2006,0.2879067039
South Korea,KOR,2007,0.29322859640000004
South Korea,KOR,2008,0.2808511827
South Korea,KOR,2009,0.2542980839
South Korea,KOR,2010,0.2096467207
South Korea,KOR,2011,0.208838371
South Korea,KOR,2012,0.2087688589
South Korea,KOR,2013,0.1805643495
South Korea,KOR,2014,0.1729541821
South Korea,KOR,2015,0.1810100871
South Korea,KOR,2016,0.17633691740000002
Spain,ESP,1900,0.9592344037
Spain,ESP,1901,0.9805902004
Spain,ESP,1902,0.9942666488999999
Spain,ESP,1903,0.9859835906
Spain,ESP,1904,1.091595718
Spain,ESP,1905,1.175233972
Spain,ESP,1906,1.1737218170000001
Spain,ESP,1907,1.332515126
Spain,ESP,1908,1.4030187490000001
Spain,ESP,1909,1.4004823610000001
Spain,ESP,1910,1.364120535
Spain,ESP,1911,1.307920027
Spain,ESP,1912,1.372793935
Spain,ESP,1913,1.400090503
Spain,ESP,1914,1.448530483
Spain,ESP,1915,1.525045398
Spain,ESP,1916,1.809040639
Spain,ESP,1917,1.9349656210000001
Spain,ESP,1918,2.315425549
Spain,ESP,1919,1.999743587
Spain,ESP,1920,1.883581716
Spain,ESP,1921,1.6926303040000001
Spain,ESP,1922,1.471965311
Spain,ESP,1923,1.9450841680000002
Spain,ESP,1924,1.978374424
Spain,ESP,1925,1.952658968
Spain,ESP,1926,2.055546483
Spain,ESP,1927,2.052067429
Spain,ESP,1928,1.973858936
Spain,ESP,1929,2.1700458300000003
Spain,ESP,1930,2.135522348
Spain,ESP,1931,2.092151742
Spain,ESP,1932,2.005385833
Spain,ESP,1933,1.741186514
Spain,ESP,1934,1.706097039
Spain,ESP,1935,1.970389974
Spain,ESP,1936,0.933600767
Spain,ESP,1937,0.6127891319000001
Spain,ESP,1938,1.5303695350000002
Spain,ESP,1939,1.773207253
Spain,ESP,1940,2.4438829
Spain,ESP,1941,2.4606794
Spain,ESP,1942,2.654340707
Spain,ESP,1943,2.719111304
Spain,ESP,1944,2.9457030530000003
Spain,ESP,1945,3.024832289
Spain,ESP,1946,2.985716602
Spain,ESP,1947,2.898441847
Spain,ESP,1948,2.873507467
Spain,ESP,1949,2.9038559530000003
Spain,ESP,1950,2.959201129
Spain,ESP,1951,3.050825594
Spain,ESP,1952,3.222652849
Spain,ESP,1953,3.2792028220000002
Spain,ESP,1954,3.291251275
Spain,ESP,1955,3.2890375410000003
Spain,ESP,1956,3.3840457710000003
Spain,ESP,1957,3.740579743
Spain,ESP,1958,3.858597171
Spain,ESP,1959,3.4852052970000003
Spain,ESP,1960,3.421403487
Spain,ESP,1961,4.757015339
Spain,ESP,1962,3.285691105
Spain,ESP,1963,3.316930744
Spain,ESP,1964,3.1341950200000004
Spain,ESP,1965,3.2916268
Spain,ESP,1966,3.2157379070000003
Spain,ESP,1967,3.082717317
Spain,ESP,1968,3.079158466
Spain,ESP,1969,2.890235733
Spain,ESP,1970,2.90265144
Spain,ESP,1971,2.717744074
Spain,ESP,1972,2.756365395
Spain,ESP,1973,2.50293369
Spain,ESP,1974,2.5200417809999998
Spain,ESP,1975,2.6452880249999997
Spain,ESP,1976,2.751612637
Spain,ESP,1977,3.2978040710000003
Spain,ESP,1978,3.660912053
Spain,ESP,1979,4.181548824000001
Spain,ESP,1980,3.0334695390000004
Spain,ESP,1981,3.697422678
Spain,ESP,1982,4.086035859
Spain,ESP,1983,4.165854094
Spain,ESP,1984,4.088132
Spain,ESP,1985,4.091113981
Spain,ESP,1986,3.95412014
Spain,ESP,1987,3.505452202
Spain,ESP,1988,3.330092356
Spain,ESP,1989,3.616209447
Spain,ESP,1990,3.556120971
Spain,ESP,1991,3.328193804
Spain,ESP,1992,3.309230175
Spain,ESP,1993,3.09879155
Spain,ESP,1994,2.982316762
Spain,ESP,1995,2.330432118
Spain,ESP,1996,2.23667415
Spain,ESP,1997,2.268740063
Spain,ESP,1998,2.176989535
Spain,ESP,1999,2.5303047750000003
Spain,ESP,2000,2.283883844
Spain,ESP,2001,2.2779295729999998
Spain,ESP,2002,2.148445193
Spain,ESP,2003,1.985630273
Spain,ESP,2004,1.9251736920000002
Spain,ESP,2005,1.8158664260000001
Spain,ESP,2006,1.7146756
Spain,ESP,2007,1.587716034
Spain,ESP,2008,1.172724465
Spain,ESP,2009,1.084206853
Spain,ESP,2010,0.9582957274
Spain,ESP,2011,0.7504858071
Spain,ESP,2012,0.6969371005
Spain,ESP,2013,0.4719522554
Spain,ESP,2014,0.4238112383
Spain,ESP,2015,0.30102745870000003
Spain,ESP,2016,0.17119278570000002
Swaziland,SWZ,1959,0.02389155622
Swaziland,SWZ,1960,0.2797802843
Swaziland,SWZ,1961,0.02277502217
Swaziland,SWZ,1964,0.08514154087999999
Swaziland,SWZ,1965,0.6237581331000001
Swaziland,SWZ,1966,1.3595965060000001
Swaziland,SWZ,1967,1.5436852280000002
Swaziland,SWZ,1968,1.716371363
Swaziland,SWZ,1969,1.952692436
Swaziland,SWZ,1970,2.246528743
Swaziland,SWZ,1971,2.627245695
Swaziland,SWZ,1972,2.172174597
Swaziland,SWZ,1973,2.375903558
Swaziland,SWZ,1974,2.2726076560000004
Swaziland,SWZ,1975,1.999727305
Swaziland,SWZ,1976,1.9237417060000002
Swaziland,SWZ,1977,1.9090249910000001
Swaziland,SWZ,1978,2.381084633
Swaziland,SWZ,1979,2.336554254
Swaziland,SWZ,1980,2.000756707
Swaziland,SWZ,1981,1.810471087
Swaziland,SWZ,1982,1.759601267
Swaziland,SWZ,1983,1.062752221
Swaziland,SWZ,1984,1.260904878
Swaziland,SWZ,1985,1.614820403
Swaziland,SWZ,1986,1.606598657
Swaziland,SWZ,1987,1.475847976
Swaziland,SWZ,1988,1.4136229519999999
Swaziland,SWZ,1989,1.3589136960000001
Swaziland,SWZ,1990,1.2731207070000001
Swaziland,SWZ,1991,0.9528640335999999
Swaziland,SWZ,1992,0.7601979959
Swaziland,SWZ,1993,0.3690508872
Swaziland,SWZ,1994,1.326330813
Swaziland,SWZ,1995,1.221646456
Swaziland,SWZ,1996,0.9424759840000001
Swaziland,SWZ,1997,2.3150618169999997
Swaziland,SWZ,1998,2.265389276
Swaziland,SWZ,1999,2.878645978
Swaziland,SWZ,2000,2.2350939210000003
Swaziland,SWZ,2001,2.857289882
Swaziland,SWZ,2002,3.213061204
Swaziland,SWZ,2003,2.5718738709999998
Swaziland,SWZ,2004,2.758186493
Swaziland,SWZ,2005,2.777946176
Swaziland,SWZ,2006,2.696635668
Swaziland,SWZ,2007,2.7630097300000003
Swaziland,SWZ,2008,2.795525158
Swaziland,SWZ,2009,2.7778886870000004
Swaziland,SWZ,2010,2.7693410330000003
Swaziland,SWZ,2011,2.718678414
Swaziland,SWZ,2012,2.668784928
Swaziland,SWZ,2013,2.634214809
Swaziland,SWZ,2014,2.6002769530000003
Sweden,SWE,1900,0.3733643159
Sweden,SWE,1901,0.400495326
Sweden,SWE,1902,0.44574775910000003
Sweden,SWE,1903,0.4641381539
Sweden,SWE,1904,0.4623229869
Sweden,SWE,1905,0.4605899827
Sweden,SWE,1906,0.42210223459999996
Sweden,SWE,1907,0.430133643
Sweden,SWE,1908,0.4269889385
Sweden,SWE,1909,0.3433164549
Sweden,SWE,1910,0.4176856016
Sweden,SWE,1911,0.42726399800000003
Sweden,SWE,1912,0.48854475960000004
Sweden,SWE,1913,0.4898051018
Sweden,SWE,1914,0.4897208806
Sweden,SWE,1915,0.5454484106
Sweden,SWE,1916,0.5462524625999999
Sweden,SWE,1917,0.5793137257
Sweden,SWE,1918,0.524945084
Sweden,SWE,1919,0.5567617322
Sweden,SWE,1920,0.5686484186999999
Sweden,SWE,1921,0.48288569610000004
Sweden,SWE,1922,0.4817477908
Sweden,SWE,1923,0.5310336672
Sweden,SWE,1924,0.5504765902000001
Sweden,SWE,1925,0.3302551403
Sweden,SWE,1926,0.4782826621
Sweden,SWE,1927,0.49395877000000005
Sweden,SWE,1928,0.4447014397
Sweden,SWE,1929,0.4880569825
Sweden,SWE,1930,0.4910371724
Sweden,SWE,1931,0.4223369841
Sweden,SWE,1932,0.40865135010000003
Sweden,SWE,1933,0.426553567
Sweden,SWE,1934,0.5054160862
Sweden,SWE,1935,0.5145764832
Sweden,SWE,1936,0.5517403323
Sweden,SWE,1937,0.5549106233
Sweden,SWE,1938,0.5182990913
Sweden,SWE,1939,0.5317377796
Sweden,SWE,1940,0.5936725613999999
Sweden,SWE,1941,0.6611660197
Sweden,SWE,1942,0.6869591189
Sweden,SWE,1943,0.652666972
Sweden,SWE,1944,0.6597952817
Sweden,SWE,1945,0.7042534336
Sweden,SWE,1946,0.5530084634
Sweden,SWE,1947,0.4657671382
Sweden,SWE,1948,0.414188323
Sweden,SWE,1949,0.3470936592
Sweden,SWE,1950,0.3333798804
Sweden,SWE,1951,0.29831842690000004
Sweden,SWE,1952,0.3682006096
Sweden,SWE,1953,0.3003834885
Sweden,SWE,1954,0.27968146580000003
Sweden,SWE,1955,0.29366289819999997
Sweden,SWE,1956,0.3043923421
Sweden,SWE,1957,0.3129166724
Sweden,SWE,1958,0.3264121993
Sweden,SWE,1959,0.27663536169999997
Sweden,SWE,1960,0.2536985431
Sweden,SWE,1961,0.2008713755
Sweden,SWE,1962,0.1476763159
Sweden,SWE,1963,0.0981117915
Sweden,SWE,1964,0.08264776856
Sweden,SWE,1965,0.05760846798
Sweden,SWE,1966,0.03873943289
Sweden,SWE,1967,0.009602689697
Sweden,SWE,1968,0.019997019890000002
Sweden,SWE,1969,0.01606495589
Sweden,SWE,1970,0.011267140339999999
Sweden,SWE,1971,0.01121025068
Sweden,SWE,1972,0.009305964636
Sweden,SWE,1973,0.01113350646
Sweden,SWE,1974,0.01017778391
Sweden,SWE,1975,0.01014876533
Sweden,SWE,1976,0.01103649774
Sweden,SWE,1977,0.01099978475
Sweden,SWE,1978,0.01461903742
Sweden,SWE,1979,0.012756844429999999
Sweden,SWE,1980,0.01309399919
Sweden,SWE,1981,0.020346051100000002
Sweden,SWE,1982,0.009441922582
Sweden,SWE,1983,0.00943850273
Sweden,SWE,1984,0.009429452883
Sweden,SWE,1985,0.008686185785
Sweden,SWE,1986,0.008657866814
Sweden,SWE,1987,0.01795996238
Sweden,SWE,1988,0.02144061522
Sweden,SWE,1989,0.01421078043
Sweden,SWE,1990,0.007767411383
Sweden,SWE,1991,0.019639213380000003
Sweden,SWE,1992,0.02921563618
Sweden,SWE,1993,0.003136770737
Sweden,SWE,1994,0.000376940986
Taiwan,TWN,1900,0.1193861742
Taiwan,TWN,1901,0.185086464
Taiwan,TWN,1902,0.26841502650000004
Taiwan,TWN,1903,0.2211338048
Taiwan,TWN,1904,0.2235946416
Taiwan,TWN,1905,0.2506953024
Taiwan,TWN,1906,0.2670455439
Taiwan,TWN,1907,0.3464801422
Taiwan,TWN,1908,0.3917856288
Taiwan,TWN,1909,0.4634727769
Taiwan,TWN,1910,0.57670596
Taiwan,TWN,1911,0.6226619736
Taiwan,TWN,1912,0.6676481546
Taiwan,TWN,1913,0.7556650406000001
Taiwan,TWN,1914,0.7984087381
Taiwan,TWN,1915,0.8730662636
Taiwan,TWN,1916,1.186045783
Taiwan,TWN,1917,1.5243297580000001
Taiwan,TWN,1918,1.7982307450000001
Taiwan,TWN,1919,2.416721584
Taiwan,TWN,1920,2.5015706879999997
Taiwan,TWN,1921,2.2255354450000002
Taiwan,TWN,1922,2.8335728970000003
Taiwan,TWN,1923,2.985722112
Taiwan,TWN,1924,3.058205567
Taiwan,TWN,1925,3.331945331
Taiwan,TWN,1926,3.475692763
Taiwan,TWN,1927,3.524792994
Taiwan,TWN,1928,2.93877487
Taiwan,TWN,1929,2.772252419
Taiwan,TWN,1930,2.821295867
Taiwan,TWN,1931,2.441269951
Taiwan,TWN,1932,2.2664999200000002
Taiwan,TWN,1933,2.4985291530000002
Taiwan,TWN,1934,2.414676505
Taiwan,TWN,1935,2.4740584450000003
Taiwan,TWN,1936,2.637055004
Taiwan,TWN,1937,2.8751126869999997
Taiwan,TWN,1938,3.152881152
Taiwan,TWN,1939,3.6628206850000002
Taiwan,TWN,1940,3.863133661
Taiwan,TWN,1941,3.8109338360000002
Taiwan,TWN,1942,2.9679525460000002
Taiwan,TWN,1943,2.907589394
Taiwan,TWN,1944,2.0639682710000002
Taiwan,TWN,1945,0.9906773403
Taiwan,TWN,1946,1.304599616
Taiwan,TWN,1947,1.6779748030000001
Taiwan,TWN,1948,2.00577126
Taiwan,TWN,1949,1.804886556
Taiwan,TWN,1950,1.500402068
Taiwan,TWN,1951,1.7090503719999999
Taiwan,TWN,1952,2.279578505
Taiwan,TWN,1953,2.3081532069999997
Taiwan,TWN,1954,1.97146275
Taiwan,TWN,1955,2.128600051
Taiwan,TWN,1956,2.206259563
Taiwan,TWN,1957,2.458681877
Taiwan,TWN,1958,2.5917293960000003
Taiwan,TWN,1959,2.804929913
Taiwan,TWN,1960,3.0139700360000004
Taiwan,TWN,1961,3.115278574
Taiwan,TWN,1962,3.2372138880000003
Taiwan,TWN,1963,3.306683622
Taiwan,TWN,1964,3.343775793
Taiwan,TWN,1965,3.25260914
Taiwan,TWN,1966,3.124251722
Taiwan,TWN,1967,3.0639245120000003
Taiwan,TWN,1968,2.933800204
Taiwan,TWN,1969,2.641314576
Taiwan,TWN,1970,2.478344393
Taiwan,TWN,1971,2.217419033
Taiwan,TWN,1972,2.0746721040000002
Taiwan,TWN,1973,1.730531598
Taiwan,TWN,1974,1.498390852
Taiwan,TWN,1975,1.575272466
Taiwan,TWN,1976,1.5938497950000001
Taiwan,TWN,1977,1.430175396
Taiwan,TWN,1978,1.371002192
Taiwan,TWN,1979,1.270956776
Taiwan,TWN,1980,1.047310704
Taiwan,TWN,1981,0.9792000556
Taiwan,TWN,1982,0.9391806617
Taiwan,TWN,1983,0.867538486
Taiwan,TWN,1984,0.7686449675
Taiwan,TWN,1985,0.7002387014
Taiwan,TWN,1986,0.6415429064
Taiwan,TWN,1987,0.5505702460999999
Taiwan,TWN,1988,0.4446954373
Taiwan,TWN,1989,0.2814421157
Taiwan,TWN,1990,0.1675685252
Taiwan,TWN,1991,0.14146386570000002
Taiwan,TWN,1992,0.1113116365
Taiwan,TWN,1993,0.1026575233
Taiwan,TWN,1994,0.08851154156
Taiwan,TWN,1995,0.08183467056
Taiwan,TWN,1996,0.04935996242
Taiwan,TWN,1997,0.03167734576
Taiwan,TWN,1998,0.0251687726
Taiwan,TWN,1999,0.028998717230000002
Taiwan,TWN,2000,0.0261571392
Tajikistan,TJK,1992,0.1820809308
Tajikistan,TJK,1993,0.1456306993
Tajikistan,TJK,1994,0.08737865416
Tajikistan,TJK,1995,0.02761444613
Tajikistan,TJK,1996,0.016008230390000003
Tajikistan,TJK,1997,0.01408307745
Tajikistan,TJK,1998,0.015511440060000001
Tajikistan,TJK,1999,0.01527529344
Tajikistan,TJK,2000,0.01739889193
Tajikistan,TJK,2001,0.01864786092
Tajikistan,TJK,2002,0.02744876039
Tajikistan,TJK,2003,0.03513195701
Tajikistan,TJK,2004,0.06810842548
Tajikistan,TJK,2005,0.07100749003
Tajikistan,TJK,2006,0.07373623013
Tajikistan,TJK,2007,0.12440903950000001
Tajikistan,TJK,2008,0.13383697
Tajikistan,TJK,2009,0.13288964290000002
Tajikistan,TJK,2010,0.12866731050000002
Tajikistan,TJK,2011,0.1484412223
Tajikistan,TJK,2012,0.1229773285
Tajikistan,TJK,2013,0.1253395039
Tajikistan,TJK,2014,0.1084751766
Tanzania,TZA,1954,0.000957401907
Tanzania,TZA,1955,0.0009313594600000001
Tanzania,TZA,1956,0.0018115315190000002
Tanzania,TZA,1957,0.000880645826
Tanzania,TZA,1958,0.0008560000020000001
Tanzania,TZA,1959,0.001663629825
Tanzania,TZA,1960,0.001616158488
Tanzania,TZA,1961,0.0015695917580000002
Tanzania,TZA,1962,0.0022859617069999998
Tanzania,TZA,1963,0.0014793876560000002
Tanzania,TZA,1964,0.000717958405
Tanzania,TZA,1965,0.0013935859100000002
Tanzania,TZA,1966,0.002028673211
Tanzania,TZA,1967,0.0013124252380000002
Tanzania,TZA,1968,0.001909913666
Tanzania,TZA,1969,0.001852113482
Tanzania,TZA,1970,0.001795079045
Tanzania,TZA,1971,0.001738808631
Tanzania,TZA,1972,0.001683576536
Tanzania,TZA,1973,0.001086543721
Tanzania,TZA,1974,0.00105199268
Tanzania,TZA,1975,0.000509439716
Tanzania,TZA,1976,0.0014807826570000001
Tanzania,TZA,1977,0.001435155341
Tanzania,TZA,1978,0.0018549178959999999
Tanzania,TZA,1979,0.0017981341019999999
Tanzania,TZA,1980,0.00038280066899999996
Tanzania,TZA,1981,0.000742012235
Tanzania,TZA,1982,0.0007190918469999999
Tanzania,TZA,1983,0.0013938236070000002
Tanzania,TZA,1984,0.001013326593
Tanzania,TZA,1985,0.001310059317
Tanzania,TZA,1986,0.0012708211629999999
Tanzania,TZA,1987,0.00092487637
Tanzania,TZA,1988,0.000897357435
Tanzania,TZA,1989,0.000870043582
Tanzania,TZA,1990,0.001123653141
Tanzania,TZA,1991,0.001087127109
Tanzania,TZA,1992,0.001050997958
Tanzania,TZA,1993,0.011179133090000001
Tanzania,TZA,1994,0.011316889370000001
Tanzania,TZA,1995,0.01084627024
Tanzania,TZA,1996,0.01260285947
Tanzania,TZA,1997,0.006029712203
Tanzania,TZA,1998,0.009446799280000001
Tanzania,TZA,1999,0.01534756292
Tanzania,TZA,2000,0.01574678798
Tanzania,TZA,2001,0.01513174575
Tanzania,TZA,2002,0.014906033430000002
Tanzania,TZA,2003,0.010086180620000001
Tanzania,TZA,2004,0.011576950180000002
Tanzania,TZA,2005,0.005358722672
Tanzania,TZA,2006,0.003017760402
Tanzania,TZA,2007,0.004387489682
Tanzania,TZA,2008,0.0023616468899999997
Tanzania,TZA,2009,0.0038132224419999998
Tanzania,TZA,2010,0.006945799276
Tanzania,TZA,2011,0.006444410135
Tanzania,TZA,2012,0.01332447077
Tanzania,TZA,2013,0.01298631486
Tanzania,TZA,2014,0.01265783104
Thailand,THA,1952,0.000492083862
Thailand,THA,1953,0.000119739088
Thailand,THA,1954,0.000698997373
Thailand,THA,1955,0.004645418469
Thailand,THA,1956,0.009693288416
Thailand,THA,1957,0.0103835348
Thailand,THA,1958,0.01071136413
Thailand,THA,1959,0.01110959578
Thailand,THA,1960,0.01059033433
Thailand,THA,1961,0.010280015089999999
Thailand,THA,1962,0.01247141192
Thailand,THA,1963,0.01228198053
Thailand,THA,1964,0.009047508798999999
Thailand,THA,1965,0.010552694770000001
Thailand,THA,1966,0.014010652660000001
Thailand,THA,1967,0.026643795680000002
Thailand,THA,1968,0.02355186552
Thailand,THA,1969,0.02609533491
Thailand,THA,1970,0.02913418858
Thailand,THA,1971,0.03148974644
Thailand,THA,1972,0.02372774055
Thailand,THA,1973,0.02414635033
Thailand,THA,1974,0.03157977984
Thailand,THA,1975,0.02931801631
Thailand,THA,1976,0.042105863800000004
Thailand,THA,1977,0.02655318841
Thailand,THA,1978,0.03779310502
Thailand,THA,1979,0.07849070541
Thailand,THA,1980,0.09004776561
Thailand,THA,1981,0.10044006640000001
Thailand,THA,1982,0.124872699
Thailand,THA,1983,0.1156061233
Thailand,THA,1984,0.1416422269
Thailand,THA,1985,0.28915803570000004
Thailand,THA,1986,0.3031605328
Thailand,THA,1987,0.3731935504
Thailand,THA,1988,0.38683666640000003
Thailand,THA,1989,0.4690241861
Thailand,THA,1990,0.6395408743000001
Thailand,THA,1991,0.7441162451000001
Thailand,THA,1992,0.7352352066
Thailand,THA,1993,0.7356131826
Thailand,THA,1994,0.8011311636
Thailand,THA,1995,0.8533977226
Thailand,THA,1996,1.216736367
Thailand,THA,1997,1.2372245720000001
Thailand,THA,1998,1.051581223
Thailand,THA,1999,0.9415262016
Thailand,THA,2000,0.9075195292
Thailand,THA,2001,0.9912337019
Thailand,THA,2002,0.9827856289
Thailand,THA,2003,0.9377013189000001
Thailand,THA,2004,0.9913664696
Thailand,THA,2005,1.025134006
Thailand,THA,2006,0.9307094521
Thailand,THA,2007,0.8851378861
Thailand,THA,2008,0.8827643417000001
Thailand,THA,2009,0.8542890455000001
Thailand,THA,2010,0.8768045325000001
Thailand,THA,2011,1.014535202
Thailand,THA,2012,0.8677343877
Thailand,THA,2013,0.8622452976
Thailand,THA,2014,0.852605394
Thailand,THA,2015,0.6598153358
Thailand,THA,2016,0.7294571357999999
Tunisia,TUN,1950,0.03564348935
Tunisia,TUN,1951,0.0067833407730000005
Turkey,TUR,1913,0.4169727977
Turkey,TUR,1923,0.3253660357
Turkey,TUR,1924,0.5382024012000001
Turkey,TUR,1925,0.5167916579
Turkey,TUR,1926,0.651891545
Turkey,TUR,1927,0.7058178512
Turkey,TUR,1928,0.6561007202
Turkey,TUR,1929,0.7341421557
Turkey,TUR,1930,0.8105159612999999
Turkey,TUR,1931,0.7866425081999999
Turkey,TUR,1932,0.7857823835000001
Turkey,TUR,1933,0.9022888031999999
Turkey,TUR,1934,1.100617556
Turkey,TUR,1935,1.113551062
Turkey,TUR,1936,1.081397663
Turkey,TUR,1937,1.071280163
Turkey,TUR,1938,1.185431709
Turkey,TUR,1939,1.185251906
Turkey,TUR,1940,1.315051315
Turkey,TUR,1941,1.307888659
Turkey,TUR,1942,1.101980941
Turkey,TUR,1943,1.393986506
Turkey,TUR,1944,1.563939011
Turkey,TUR,1945,1.60992111
Turkey,TUR,1946,1.602857318
Turkey,TUR,1947,1.639785953
Turkey,TUR,1948,1.646022893
Turkey,TUR,1949,1.68941849
Turkey,TUR,1950,1.6817984160000001
Turkey,TUR,1951,1.7680824540000002
Turkey,TUR,1952,1.7657642530000002
Turkey,TUR,1953,2.017736866
Turkey,TUR,1954,0.413621474
Turkey,TUR,1955,1.914091496
Turkey,TUR,1956,2.0035096340000003
Turkey,TUR,1957,2.159878444
Turkey,TUR,1958,2.211251425
Turkey,TUR,1959,2.1382618200000003
Turkey,TUR,1960,2.020761114
Turkey,TUR,1961,1.945303804
Turkey,TUR,1962,1.9827000080000001
Turkey,TUR,1963,2.093597497
Turkey,TUR,1964,2.188092867
Turkey,TUR,1965,2.118078869
Turkey,TUR,1966,2.214363381
Turkey,TUR,1967,2.1630889790000003
Turkey,TUR,1968,2.206139279
Turkey,TUR,1969,2.2369720269999998
Turkey,TUR,1970,2.164556909
Turkey,TUR,1971,2.140771839
Turkey,TUR,1972,2.1437975959999997
Turkey,TUR,1973,2.2016550440000002
Turkey,TUR,1974,2.353006671
Turkey,TUR,1975,2.3235993589999997
Turkey,TUR,1976,2.347337759
Turkey,TUR,1977,2.252593092
Turkey,TUR,1978,2.277085976
Turkey,TUR,1979,2.673538197
Turkey,TUR,1980,1.2772925130000001
Turkey,TUR,1981,1.413485634
Turkey,TUR,1982,1.493364841
Turkey,TUR,1983,1.5565367300000001
Turkey,TUR,1984,1.7317690239999999
Turkey,TUR,1985,2.185141986
Turkey,TUR,1986,2.446999512
Turkey,TUR,1987,2.425926308
Turkey,TUR,1988,2.038386167
Turkey,TUR,1989,2.532760955
Turkey,TUR,1990,2.207326364
Turkey,TUR,1991,2.108188863
Turkey,TUR,1992,2.313514612
Turkey,TUR,1993,2.197384598
Turkey,TUR,1994,2.172586994
Turkey,TUR,1995,2.116142808
Turkey,TUR,1996,2.119556558
Turkey,TUR,1997,2.3580245570000002
Turkey,TUR,1998,2.480655625
Turkey,TUR,1999,2.343343997
Turkey,TUR,2000,2.313593601
Turkey,TUR,2001,2.199648452
Turkey,TUR,2002,1.9795221570000001
Turkey,TUR,2003,1.767827545
Turkey,TUR,2004,1.680401811
Turkey,TUR,2005,2.123712709
Turkey,TUR,2006,2.286763137
Turkey,TUR,2007,2.649714754
Turkey,TUR,2008,2.7512958100000002
Turkey,TUR,2009,2.745466885
Turkey,TUR,2010,2.503119049
Turkey,TUR,2011,2.5491621930000004
Turkey,TUR,2012,2.301076094
